text	tags_whitespace_sep
ἀλλὰ τοῦτό ἐστιν τὸ εἰρημένον διὰ τοῦ προφήτου Ἰωήλ Καὶ ἔσται ἐν ταῖς ἐσχάταις ἡμέραις λέγει ὁ θεός ἐκχεῶ ἀπὸ τοῦ πνεύματός μου ἐπὶ πᾶσαν σάρκα καὶ προφητεύσουσιν οἱ υἱοὶ ὑμῶν καὶ αἱ θυγατέρες ὑμῶν καὶ οἱ νεανίσκοι ὑμῶν ὁράσεις ὄψονται καὶ οἱ πρεσβύτεροι ὑμῶν ἐνυπνίοις ἐνυπνιασθήσονται 	development_marker corrective speech_act #predicating instantiator_construal $process complementary_property alertness 
καί γε ἐπὶ τοὺς δούλους μου καὶ ἐπὶ τὰς δούλας μου ἐν ταῖς ἡμέραις ἐκείναις ἐκχεῶ ἀπὸ τοῦ πνεύματός μου 	development_marker speech_act #predicating circumstance circumstance $process circumstance complete expected interactant 
καὶ προφητεύσουσιν 	development_marker speech_act #predicating $process complete expected 
καὶ δώσω τέρατα ἐν τῷ οὐρανῷ ἄνω καὶ σημεῖα ἐπὶ τῆς γῆς κάτω 	development_marker speech_act #predicating grouped 
αἷμα καὶ πῦρ καὶ ἀτμίδα καπνοῦ 	speech_act #predicating objectifying presumed direction_tbd interactant_indication_tbd 
ὁ ἥλιος μεταστραφήσεται εἰς σκότος καὶ ἡ σελήνη εἰς αἷμα πρὶν ἢ ἐλθεῖν ἡμέραν κυρίου τὴν μεγάλην καὶ ἐπιφανῆ 	speech_act #predicating grouped 
καὶ ἔσται 	development_marker speech_act #predicating affected $process alertness complete expected 
πᾶς ὃς ἐὰν ἐπικαλέσηται τὸ ὄνομα κυρίου σωθήσεται 	speech_act #predicating instantiator_construal subjective_participation_type_tbd $process complete expected objectifying #externalization centrality_tbd 
Ἄνδρες Ἰσραηλῖται ἀκούσατε τοὺς λόγους τούτους 	speech_act augmented augmented #predicating $process objectifying complete direction_tbd interactant_indication_tbd 
Ἰησοῦν τὸν Ναζωραῖον ἄνδρα ἀποδεδειγμένον ἀπὸ τοῦ θεοῦ εἰς ὑμᾶς δυνάμεσι καὶ τέρασι καὶ σημείοις οἷς ἐποίησεν δι’ αὐτοῦ ὁ θεὸς ἐν μέσῳ ὑμῶν καθὼς αὐτοὶ οἴδατε τοῦτον τῇ ὡρισμένῃ βουλῇ καὶ προγνώσει τοῦ θεοῦ ἔκδοτον διὰ χειρὸς ἀνόμων προσπήξαντες ἀνείλατε ὃν ὁ θεὸς ἀνέστησεν λύσας τὰς ὠδῖνας τοῦ θανάτου καθότι οὐκ ἦν δυνατὸν κρατεῖσθαι αὐτὸν ὑπ’ αὐτοῦ 	speech_act augmented #predicating objectifying circumstance circumstance $process complete circumstance internal_orientation interactant speaker_excluded 
Δαυὶδ γὰρ λέγει εἰς αὐτόν Προορώμην τὸν κύριον ἐνώπιόν μου διὰ παντός ὅτι ἐκ δεξιῶν μού ἐστιν ἵνα μὴ σαλευθῶ διὰ τοῦτο ηὐφράνθη ἡ καρδία μου καὶ ἠγαλλιάσατο ἡ γλῶσσά μου ἔτι δὲ καὶ ἡ σάρξ μου κατασκηνώσει ἐπ’ ἐλπίδι ὅτι οὐκ ἐγκαταλείψεις τὴν ψυχήν μου εἰς ᾅδην οὐδὲ δώσεις τὸν ὅσιόν σου ἰδεῖν διαφθοράν ἐγνώρισάς μοι ὁδοὺς ζωῆς πληρώσεις με εὐφροσύνης μετὰ τοῦ προσώπου σου 	speech_act #predicating instantiator_construal $process circumstance objectifying alertness development_marker supporting 
Προορώμην τὸν κύριον ἐνώπιόν μου διὰ παντός ὅτι ἐκ δεξιῶν μού ἐστιν ἵνα μὴ σαλευθῶ 	speech_act #predicating affected $process objectifying circumstance circumstance alertness circumstance internal_orientation interactant 
διὰ τοῦτο ηὐφράνθη ἡ καρδία μου καὶ ἠγαλλιάσατο ἡ γλῶσσά μου ἔτι δὲ καὶ ἡ σάρξ μου κατασκηνώσει ἐπ’ ἐλπίδι ὅτι οὐκ ἐγκαταλείψεις τὴν ψυχήν μου εἰς ᾅδην οὐδὲ δώσεις τὸν ὅσιόν σου ἰδεῖν διαφθοράν 	speech_act #predicating grouped circumstance orientation_tbd 
ἐγνώρισάς μοι ὁδοὺς ζωῆς πληρώσεις με εὐφροσύνης μετὰ τοῦ προσώπου σου 	speech_act #predicating grouped orientation_tbd 
Ἄνδρες ἀδελφοί ἐξὸν εἰπεῖν μετὰ παρρησίας πρὸς ὑμᾶς περὶ τοῦ πατριάρχου Δαυὶδ ὅτι καὶ ἐτελεύτησεν καὶ ἐτάφη καὶ τὸ μνῆμα αὐτοῦ ἔστιν ἐν ἡμῖν ἄχρι τῆς ἡμέρας ταύτης 	speech_act augmented augmented #predicating synchronic differentiated described #participation $process alertness instantiator_construal contemplation_tbd 
προφήτης ὑπάρχων καὶ εἰδὼς ὅτι ὅρκῳ ὤμοσεν αὐτῷ ὁ θεὸς ἐκ καρποῦ τῆς ὀσφύος αὐτοῦ καθίσαι ἐπὶ τὸν θρόνον αὐτοῦ οὖν προϊδὼν ἐλάλησεν περὶ τῆς ἀναστάσεως τοῦ χριστοῦ ὅτι οὔτε ἐγκατελείφθη εἰς ᾅδην οὔτε ἡ σὰρξ αὐτοῦ εἶδεν διαφθοράν 	speech_act #predicating circumstance circumstance $process circumstance objectifying complete internal_orientation development_marker advancing 
τοῦτον τὸν Ἰησοῦν ἀνέστησεν ὁ θεός οὗ πάντες ἡμεῖς ἐσμεν μάρτυρες 	speech_act #predicating objectifying $process complete instantiator_construal circumstance internal_orientation 
τῇ δεξιᾷ τοῦ θεοῦ ὑψωθεὶς τήν ἐπαγγελίαν τοῦ πνεύματος τοῦ ἁγίου τε λαβὼν παρὰ τοῦ πατρὸς οὖν ἐξέχεεν τοῦτο ὃ ὑμεῖς βλέπετε καὶ ἀκούετε 	speech_act #predicating circumstance $process objectifying complete internal_orientation development_marker advancing 
οὐ Δαυὶδ ἀνέβη εἰς τοὺς οὐρανούς γὰρ 	speech_act #predicating grouped internal_orientation development_marker supporting 
λέγει δὲ αὐτός Εἶπεν ὁ κύριος τῷ κυρίῳ μου Κάθου ἐκ δεξιῶν μου ἕως ἂν θῶ τοὺς ἐχθρούς σου ὑποπόδιον τῶν ποδῶν σου 	speech_act #predicating $process objectifying alertness instantiator_construal development_marker progressive 
Εἶπεν ὁ κύριος τῷ κυρίῳ μου Κάθου ἐκ δεξιῶν μου ἕως ἂν θῶ τοὺς ἐχθρούς σου ὑποπόδιον τῶν ποδῶν σου 	speech_act #predicating $process objectifying extra_participant medial-final complete instantiator_construal internal_orientation 
Κάθου ἐκ δεξιῶν μου ἕως ἂν θῶ τοὺς ἐχθρούς σου ὑποπόδιον τῶν ποδῶν σου 	speech_act #predicating affected $process circumstance alertness circumstance direction_tbd interactant_indication_tbd 
ἀσφαλῶς οὖν γινωσκέτω πᾶς οἶκος Ἰσραὴλ ὅτι καὶ κύριον καὶ χριστὸν αὐτὸν τοῦτον τὸν Ἰησοῦν ὃν ὑμεῖς ἐσταυρώσατε ἐποίησεν ὁ θεός 	speech_act #predicating circumstance $process objectifying alertness instantiator_construal direction_tbd interactant_indication_tbd development_marker advancing 
Ἀκούσαντες δὲ κατενύγησαν τὴν καρδίαν 	speech_act #predicating circumstance subjective_participation_type_tbd $process circumstance complete objectifying #externalization centrality_tbd internal_orientation development_marker progressive 
εἶπόν τε πρὸς τὸν Πέτρον καὶ τοὺς λοιποὺς ἀποστόλους Τί ποιήσωμεν ἄνδρες ἀδελφοί 	speech_act #predicating $process circumstance objectifying complete internal_orientation development_marker enclitic_addition 
Τί ποιήσωμεν ἄνδρες ἀδελφοί 	speech_act #predicating objectifying $process complete interrogative differentiation_request contemplative internal_orientation interactant augmented augmented 
Πέτρος δὲ πρὸς αὐτούς Μετανοήσατε καὶ βαπτισθήτω ἕκαστος ὑμῶν ἐπὶ τῷ ὀνόματι Ἰησοῦ Χριστοῦ εἰς ἄφεσιν τῶν ἁμαρτιῶν ὑμῶν καὶ λήμψεσθε τὴν δωρεὰν τοῦ ἁγίου πνεύματος ὑμῖν γάρ ἐστιν ἡ ἐπαγγελία καὶ τοῖς τέκνοις ὑμῶν καὶ πᾶσι τοῖς εἰς μακρὰν ὅσους ἂν προσκαλέσηται κύριος ὁ θεὸς ἡμῶν 	speech_act #predicating instantiator_construal circumstance objectifying presumed direction_tbd interactant_indication_tbd development_marker progressive 
Μετανοήσατε καὶ βαπτισθήτω ἕκαστος ὑμῶν ἐπὶ τῷ ὀνόματι Ἰησοῦ Χριστοῦ εἰς ἄφεσιν τῶν ἁμαρτιῶν ὑμῶν καὶ λήμψεσθε τὴν δωρεὰν τοῦ ἁγίου πνεύματος 	speech_act #predicating grouped direction_tbd 
ὑμῖν γάρ ἐστιν ἡ ἐπαγγελία 	speech_act #predicating complementary_property $process alertness instantiator_construal development_marker supporting 
καὶ τοῖς τέκνοις ὑμῶν καὶ πᾶσι τοῖς εἰς μακρὰν ὅσους ἂν προσκαλέσηται κύριος ὁ θεὸς ἡμῶν 	development_marker speech_act #predicating grouped direction_tbd 
ἑτέροις λόγοις πλείοσιν τε διεμαρτύρατο καὶ παρεκάλει αὐτοὺς λέγων Σώθητε ἀπὸ τῆς γενεᾶς τῆς σκολιᾶς ταύτης 	speech_act #predicating grouped internal_orientation 
Σώθητε ἀπὸ τῆς γενεᾶς τῆς σκολιᾶς ταύτης 	speech_act #predicating subjective_participation_type_tbd $process circumstance complete objectifying #externalization centrality_tbd direction_tbd interactant_indication_tbd 
οἱ ἀποδεξάμενοι τὸν λόγον αὐτοῦ ἐβαπτίσθησαν μὲν οὖν καὶ προσετέθησαν ἐν τῇ ἡμέρᾳ ἐκείνῃ ψυχαὶ ὡσεὶ τρισχίλιαι 	speech_act #predicating grouped affirmative internal_orientation development_marker advancing 
ἦσαν δὲ προσκαρτεροῦντες τῇ διδαχῇ τῶν ἀποστόλων καὶ τῇ κοινωνίᾳ τῇ κλάσει τοῦ ἄρτου καὶ ταῖς προσευχαῖς 	speech_act #predicating $process objectifying complementary_property alertness internal_orientation development_marker progressive 
Ἐγίνετο δὲ πάσῃ ψυχῇ φόβος 	speech_act #predicating affected $process circumstance alertness instantiator_construal internal_orientation development_marker progressive 
πολλά τέρατα καὶ σημεῖα τε διὰ τῶν ἀποστόλων ἐγίνετο 	speech_act #predicating instantiator_construal circumstance affected $process alertness internal_orientation development_marker enclitic_addition 
πάντες οἱ πιστεύοντες ἦσαν ἐπὶ τὸ αὐτὸ δὲ καὶ εἶχον ἅπαντα κοινά 	speech_act #predicating grouped internal_orientation development_marker progressive 
καὶ τὰ κτήματα καὶ τὰς ὑπάρξεις ἐπίπρασκον 	development_marker speech_act #predicating objectifying $process alertness internal_orientation 
καὶ διεμέριζον αὐτὰ πᾶσιν καθότι ἄν τις χρείαν εἶχεν 	development_marker speech_act #predicating $process objectifying extra_participant medial-final alertness circumstance internal_orientation 
καθ’ ἡμέραν προσκαρτεροῦντες ὁμοθυμαδὸν ἐν τῷ ἱερῷ κλῶντές τε κατ’ οἶκον ἄρτον τε μετελάμβανον τροφῆς ἐν ἀγαλλιάσει καὶ ἀφελότητι καρδίας αἰνοῦντες τὸν θεὸν καὶ ἔχοντες χάριν πρὸς ὅλον τὸν λαόν 	speech_act #predicating circumstance $process objectifying peripheral part-whole circumstance circumstance alertness internal_orientation development_marker enclitic_addition 
ὁ κύριος δὲ προσετίθει τοὺς σῳζομένους καθ’ ἡμέραν ἐπὶ τὸ αὐτό 	speech_act #predicating instantiator_construal $process objectifying circumstance circumstance alertness internal_orientation development_marker progressive 
